DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
587.0333333333333,351.5,17.55,904.3333333333334,144.73333333333332,475.3666666666666,0.0
579.6666666666666,355.5666666666666,18.02,904.6666666666666,146.13333333333333,471.1666666666667,0.0
533.8666666666667,331.93333333333334,18.326666666666664,905.0,136.9,465.3999999999999,0.0
642.0333333333333,324.6666666666667,18.930000000000003,902.3333333333334,161.36666666666665,468.9333333333334,0.0
685.0666666666666,315.6333333333333,19.41,904.6666666666666,168.76666666666668,469.4,0.0
677.8000000000001,316.6333333333334,19.94333333333333,904.0,165.06666666666666,474.7,0.0
644.6333333333333,318.09999999999997,20.823333333333338,904.0,157.0,470.76666666666665,0.0
601.6999999999999,316.93333333333334,21.153333333333332,904.0,147.5,459.3666666666666,0.0
534.5,315.8,21.33,899.0,135.63333333333333,452.23333333333335,0.0
450.1333333333334,311.8666666666667,21.15,904.0,123.23333333333336,440.06666666666666,0.0
349.13333333333327,310.43333333333334,21.08,904.6666666666666,107.5,431.9,0.0
237.36666666666667,307.7,20.866666666666664,905.0,86.74333333333334,422.6333333333334,0.0
124.43333333333332,306.3,20.526666666666667,905.0,60.36000000000001,412.9666666666667,0.0
25.149999999999995,308.2,19.863333333333333,900.6666666666666,13.783333333333331,402.6333333333334,0.0
-0.3036666666666665,305.06666666666666,18.59,906.0,3.384,390.6,0.0
-4.022,299.26666666666665,17.62666666666667,906.0,2.223666666666667,378.3,0.0
-3.469,298.76666666666665,17.266666666666666,906.3333333333334,2.1176666666666666,370.76666666666665,0.0
-3.219,297.8,16.546666666666667,907.0,2.445,364.4,0.0
-2.2323333333333335,294.7333333333333,15.326666666666668,907.0,2.2023333333333333,358.6333333333334,0.0
-1.8303333333333331,295.0333333333333,16.396666666666665,904.3333333333334,2.0050000000000003,357.3666666666666,0.0
-4.625666666666667,289.6666666666667,12.62,907.0,-0.9113333333333332,350.3,0.0
-3.2513333333333336,282.5,9.106666666666667,907.0,0.3116666666666667,340.6666666666667,0.0
-1.2613333333333332,280.56666666666666,9.713333333333331,907.0,3.0543333333333336,337.1,0.0
-1.413333333333333,282.1333333333333,10.253333333333334,907.0,2.0516666666666663,336.9,0.0
-3.093,277.6333333333333,7.501666666666668,907.0,0.2509999999999999,331.5,0.0
-2.2420000000000004,274.6333333333334,6.684,907.0,1.0033333333333334,327.03333333333336,0.0
-2.4403333333333332,271.8666666666667,5.522000000000001,902.0,0.6993333333333333,323.5,0.0
-1.3306666666666669,271.59999999999997,5.564333333333334,907.0,1.2923333333333331,322.0,0.0
-1.3073333333333332,271.5,5.210333333333334,906.6666666666666,1.1783333333333332,320.1666666666667,0.0
-1.4523333333333337,268.9666666666667,5.126666666666666,907.0,1.6800000000000004,319.43333333333334,0.0
-1.0796666666666666,269.7333333333333,6.671666666666667,907.0,1.893,323.03333333333336,0.0
-2.7976666666666667,270.43333333333334,6.730999999999999,907.0,0.2433333333333333,322.59999999999997,0.0
-1.8473333333333333,269.5,6.579000000000001,907.0,1.6116666666666666,320.0333333333333,0.0
-3.1473333333333335,264.93333333333334,3.1663333333333328,907.0,0.0229999999999999,313.2,0.0
-1.9916666666666665,264.90000000000003,2.1919999999999997,906.6666666666666,0.418,309.9,0.0
